minfpktl,meanfpktl,maxfpktl,stdfpktl,minbpktl,meanbkptl,maxbpktl,stdbpktl,minfiat,meanfiat,maxfiat,stdfiat,minbiat,meanbiat,maxbiat,stdbiat,duration,proto,totalfpkt,totalfvol,totalbpkt,totalbvol,class
52,8375,16436,7933,52,58,756,19,2,34499,899938,105955,10,46101,899255,111646,346550271,6,10046,84142782,7518,442365,remoteForwarding
52,8366,16436,7884,52,59,756,25,2,36891,927793,112126,10,48542,927127,118026,124511467,6,3375,28237314,2566,152125,remoteForwarding
52,8369,16436,7879,52,58,756,19,2,33502,734976,102500,11,44479,712020,107145,437274572,6,13053,109246122,9832,577525,remoteForwarding
52,8376,16436,7937,52,59,756,23,2,37047,987988,113999,10,48982,959618,119589,174084893,6,4700,39368598,3555,210033,remoteForwarding
52,8391,16436,8017,52,58,756,20,2,34691,960049,107316,11,47177,959417,113831,314535209,6,9067,76089074,6668,393269,remoteForwarding
52,8374,16436,7935,52,58,756,19,2,34528,899938,106140,10,46149,899255,111873,356409812,6,10322,86441950,7724,454421,remoteForwarding
52,8376,16436,7874,52,59,756,24,2,36819,927793,111618,10,48247,927127,117200,134465903,6,3653,30598794,2788,165061,remoteForwarding
52,167,692,257,52,174,756,285,44,79317,198326,108372,226,79316,197669,107896,396608,6,6,1006,6,1045,remoteForwarding
52,185,692,217,52,140,756,185,41,169768,387681,148234,73,118099,384198,143403,2716310,6,17,3146,24,3381,remoteForwarding
52,7680,16436,7773,52,66,756,63,19,23741,298265,60657,13,30060,297149,64996,7454959,6,315,2419282,249,16569,remoteForwarding
52,5755,16436,6007,52,71,756,84,17,35280,364793,82976,14,36117,362088,79513,4767549,6,135,777058,133,9529,remoteForwarding
52,8095,16436,7893,52,63,756,48,3,14965,342883,45372,12,21551,300063,51441,9892291,6,662,5359166,460,29269,remoteForwarding
52,5745,16436,5640,52,69,756,80,21,69710,724045,172506,13,69236,681424,163431,10177778,6,147,844562,148,10357,remoteForwarding
52,6395,16436,6179,52,65,756,65,21,53052,799518,146792,12,55338,798433,144016,12838628,6,243,1554002,233,15209,remoteForwarding
52,7918,16436,7914,52,62,756,48,16,30036,510215,89311,12,37644,508072,97234,17241337,6,575,4553058,459,28737,remoteForwarding
52,187,692,226,52,150,756,206,40,367679,864052,363897,69,262627,863047,346729,3676813,6,11,2066,15,2257,remoteForwarding
52,209,692,233,52,146,756,192,42,418925,863518,324131,69,297325,863019,339568,6243867,6,14,2926,22,3229,remoteForwarding
52,6999,16436,7101,52,63,756,56,15,41435,715428,123280,13,46257,714044,126930,14709976,6,356,2491734,319,20209,remoteForwarding
52,5396,16436,6330,52,85,756,115,35,124331,864663,245794,13,122530,863867,242761,8454642,6,69,372330,70,6013,remoteForwarding
52,8050,16436,7796,52,61,756,39,3,19991,476984,64102,11,26817,475597,71030,19710760,6,985,7929370,736,45157,remoteForwarding
52,6806,16436,6764,52,64,756,60,20,68164,843168,188619,13,73195,842454,189083,19836136,6,292,1987446,272,17477,remoteForwarding
52,7228,16436,7163,52,62,756,51,20,51961,804333,150316,12,58288,803389,154757,22499488,6,434,3137358,387,24129,remoteForwarding
52,7996,16436,7929,52,61,756,41,15,33647,523510,101525,11,41892,522361,110800,27355972,6,814,6509278,654,40029,remoteForwarding
52,6284,16436,7388,52,78,756,99,29,130923,985439,293731,13,136502,946823,295611,13838860,6,100,628422,96,7509,remoteForwarding
52,6236,16436,6439,52,72,756,85,38,106211,941333,260453,15,113114,901331,263558,15636182,6,139,866850,131,9473,remoteForwarding
52,7456,16436,7479,52,61,756,46,15,43195,734200,129673,12,49674,733423,135986,24837378,6,576,4294886,501,30729,remoteForwarding
52,6751,16436,6721,52,67,756,69,18,82788,864663,216395,12,90653,863867,221365,18130729,6,220,1485302,201,13497,remoteForwarding
52,8076,16436,7837,52,60,756,35,3,24313,524617,80496,11,31914,523549,89230,29808293,6,1227,9910226,935,56657,remoteForwarding
52,7344,16436,7347,52,62,756,50,17,65967,863912,189943,13,74720,862995,196911,30411417,6,462,3393006,408,25365,remoteForwarding
52,7490,16436,7291,52,60,756,43,17,49775,804333,145087,12,56105,803389,149766,32653148,6,657,4921386,583,35377,remoteForwarding
52,8037,16436,7955,52,60,756,37,15,36165,527157,109669,11,44933,525962,119826,37070080,6,1026,8246190,826,49981,remoteForwarding
52,7323,16436,7871,52,68,756,72,29,102112,985439,271668,13,116876,950325,285787,24076592,6,210,1537902,184,12613,remoteForwarding
52,7068,16436,7289,52,66,756,67,38,96154,978680,258751,15,110026,977805,270667,25703281,6,249,1759946,218,14525,remoteForwarding
52,7653,16436,7592,52,60,756,40,15,44021,734200,131559,12,51195,733423,138911,34556939,6,786,6015646,676,40837,remoteForwarding
52,7355,16436,7332,52,63,756,56,18,78802,951043,219204,12,90347,949327,229878,28369010,6,361,2655258,315,20097,remoteForwarding
52,8104,16436,7887,52,60,756,33,3,27522,531310,91183,11,35864,530386,101278,39523192,6,1437,11646506,1103,66401,remoteForwarding
52,8063,16436,7887,52,60,756,32,3,29982,631856,97672,11,38671,592324,107743,47372981,6,1581,12749002,1226,73693,remoteForwarding
52,171,692,234,52,162,756,245,43,141946,368507,167473,202,121668,364486,160427,851705,6,7,1202,8,1301,remoteForwarding
52,7588,16436,7527,52,61,756,44,17,65277,868143,191482,10,75069,867188,200581,40537637,6,622,4720174,541,33049,remoteForwarding
52,7676,16436,7516,52,59,756,38,16,47684,804333,139858,12,55048,803389,146325,42772666,6,898,6893806,778,46669,remoteForwarding
52,8046,16436,7935,52,59,756,34,15,37218,527157,112352,11,45996,525962,122278,47192739,6,1269,10211242,1027,61585,remoteForwarding
52,7648,16436,7987,52,65,756,60,18,96011,985439,265102,13,115476,950325,284989,34102104,6,320,2447382,273,17817,remoteForwarding
52,7458,16436,7607,52,63,756,56,25,92484,978680,257093,14,108846,977805,273305,35898926,6,369,2752106,314,20093,remoteForwarding
52,7789,16436,7725,52,59,756,36,15,43540,734200,129848,12,51406,733423,138152,44672281,6,1027,8000162,870,52077,remoteForwarding
52,7582,16436,7560,52,62,756,50,18,79233,951043,225176,12,92761,949327,239054,38032413,6,481,3647418,411,25665,remoteForwarding
52,162,692,206,52,147,756,184,43,221199,581813,188776,70,161644,542186,180863,4202798,6,20,3254,27,3985,remoteForwarding
52,4605,16436,6375,52,89,756,121,21,87161,460799,160271,15,87163,457772,156919,5316992,6,62,285518,62,5549,remoteForwarding
52,7734,16436,7674,52,60,756,40,17,63431,868143,188276,10,74222,867188,199230,50174739,6,792,6125734,677,40937,remoteForwarding
52,7809,16436,7671,52,59,756,34,16,45686,804333,134686,12,53664,803389,142328,52860024,6,1158,9043486,986,58733,remoteForwarding
52,8079,16436,7936,52,59,756,31,15,37435,527157,112526,11,46153,525962,122274,57277062,6,1531,12370034,1242,74013,remoteForwarding
52,7808,16436,7987,52,63,756,52,18,90381,985439,254728,13,107546,950325,273390,43261321,6,449,3506170,378,23853,remoteForwarding
52,7668,16436,7722,52,62,756,49,19,88659,978680,250546,12,104744,977805,267307,45935685,6,498,3818798,422,26333,remoteForwarding
52,7868,16436,7773,52,59,756,33,15,42515,734200,126871,12,50423,733423,135340,54759946,6,1289,10142666,1087,64609,remoteForwarding
52,7732,16436,7661,52,61,756,44,18,76404,951043,220122,12,90239,949327,234842,48097447,6,630,4871710,534,32781,remoteForwarding
52,8048,16436,7942,52,59,756,31,15,38595,623956,115163,11,47517,584063,124811,61250505,6,1588,12781526,1290,76973,remoteForwarding
52,168,692,210,52,151,756,196,39,257646,682766,217413,69,185503,642962,209014,4637641,6,19,3202,26,3933,remoteForwarding
52,7177,16436,6900,52,64,756,59,15,48094,501199,127449,11,54191,500249,132086,15390499,6,321,2304010,285,18345,remoteForwarding
52,7813,16436,7728,52,59,756,37,17,61325,868143,183295,10,72295,867188,194810,60221835,6,983,7681042,834,50013,remoteForwarding
52,7868,16436,7708,52,59,756,32,16,44653,804333,131857,12,52612,803389,139597,62871534,6,1409,11087018,1196,70853,remoteForwarding
52,7911,16436,8030,52,62,756,46,16,86769,985439,249678,13,104422,950325,269540,53861040,6,579,4581010,482,29885,remoteForwarding
52,7771,16436,7750,52,61,756,45,19,87195,991492,248690,12,103359,990619,265839,55587596,6,617,4794906,521,32057,remoteForwarding
52,7925,16436,7816,52,59,756,31,15,42170,734200,125716,12,50251,733423,134522,64774200,6,1537,12181322,1290,76365,remoteForwarding
52,7830,16436,7758,52,60,756,41,15,75614,951043,219696,12,90150,949327,235594,58147269,6,770,6029230,646,39277,remoteForwarding
52,7883,16436,7783,52,59,756,30,15,42774,734200,126228,12,50698,733423,134498,70065175,6,1639,12920946,1383,81905,remoteForwarding
52,7674,16436,7479,52,61,756,46,15,43101,501199,119592,11,50486,500249,126655,25344016,6,589,4520026,503,30977,remoteForwarding
52,7870,16436,7751,52,59,756,34,16,58425,868143,176317,10,69121,867188,187919,70227884,6,1203,9468338,1017,60585,remoteForwarding
52,7869,16436,7748,52,59,756,30,16,44210,804333,129909,12,52297,803389,137771,72589505,6,1642,12921534,1389,82217,remoteForwarding
52,7981,16436,8058,52,61,756,42,16,84085,985439,243866,13,101936,950325,264226,64092123,6,719,5738530,594,36381,remoteForwarding
52,7863,16436,7823,52,60,756,41,18,84753,991492,243855,12,101277,990619,261834,65953906,6,757,5952474,634,38605,remoteForwarding
52,207,692,234,52,149,756,197,42,247978,449932,178833,72,161186,449711,185607,3223763,6,14,2910,21,3129,remoteForwarding
52,7296,16436,8039,52,72,756,83,25,56918,468219,131158,14,63107,467331,135573,8708797,6,154,1123710,139,10033,remoteForwarding
52,7897,16436,7776,52,60,756,38,15,73605,951043,215508,12,88004,949327,231357,68379700,6,930,7344686,778,46909,remoteForwarding
52,7864,16436,7748,52,59,756,30,16,44655,804333,131112,12,52789,803389,138932,73324053,6,1643,12921586,1390,82269,remoteForwarding
52,168,692,210,52,151,756,196,42,243738,779198,221331,72,175489,739595,208744,4387290,6,19,3202,26,3933,remoteForwarding
52,168,692,210,52,151,756,196,42,201158,542341,170903,67,144832,502606,162432,3620857,6,19,3202,26,3933,remoteForwarding
52,7870,16436,7651,52,60,756,38,15,39402,501199,111987,11,46670,500249,119244,35422842,6,900,7083782,760,45829,remoteForwarding
52,7926,16436,7791,52,59,756,32,16,56474,868143,171328,10,67155,867188,183082,80250690,6,1422,11271390,1196,70949,remoteForwarding
52,7976,16436,7997,52,60,756,39,16,80625,985439,235844,11,97250,950325,254982,73877118,6,871,6947362,723,43809,remoteForwarding
52,7896,16436,7833,52,60,756,38,15,81027,991492,235518,12,96936,990619,252964,75622194,6,911,7193602,762,45981,remoteForwarding
52,7066,16436,7996,52,75,756,91,17,64679,617384,142737,14,69300,616940,145657,7761712,6,121,854986,113,8537,remoteForwarding
52,216,692,241,52,156,756,206,41,266719,493708,201491,67,177812,493480,206114,3200656,6,13,2810,19,2977,remoteForwarding
52,7954,16436,8034,52,62,756,51,18,40655,468219,109574,11,48161,467331,116772,18782976,6,463,3682930,391,24625,remoteForwarding
52,7934,16436,7808,52,59,756,35,15,72441,951043,212651,12,86849,949327,228658,78164222,6,1080,8568982,901,54025,remoteForwarding
52,7932,16436,7715,52,59,756,35,15,40582,506792,116245,11,48379,505965,124262,45573615,6,1124,8915910,943,56449,remoteForwarding
52,7954,16436,7814,52,59,756,30,16,56478,882954,171751,10,67407,881836,183969,90461541,6,1602,12743726,1343,79457,remoteForwarding
52,8017,16436,7998,52,60,756,37,16,81554,986731,239160,11,98415,985772,258714,83571130,6,980,7856982,813,49017,remoteForwarding
52,7939,16436,7853,52,60,756,36,15,81027,991492,237340,12,96895,990619,255089,86190271,6,1030,8177614,862,51757,remoteForwarding
52,7851,16436,7984,52,64,756,59,16,51961,617384,136512,12,60802,616940,145231,17511223,6,338,2653742,289,18745,remoteForwarding
52,7113,16436,6862,52,67,756,70,18,61262,703986,152846,11,66290,703322,156171,12926696,6,212,1508070,196,13237,remoteForwarding
52,8066,16436,8033,52,61,756,43,17,41996,516804,117124,11,50396,515778,125881,28474145,6,679,5477298,566,34781,remoteForwarding
52,7972,16436,7851,52,59,756,34,15,72450,975943,213877,12,87270,974795,230489,88317631,6,1220,9726502,1013,60521,remoteForwarding
52,7930,16436,7817,52,59,756,30,16,57262,882954,172737,10,68232,881836,184782,94300580,6,1629,12919514,1368,81077,remoteForwarding
52,7988,16436,7719,52,59,756,32,15,40443,506792,116512,11,48236,505965,124745,55569382,6,1375,10984018,1153,68569,remoteForwarding
52,175,692,214,52,155,756,199,44,286745,749674,267091,89,204771,749460,255531,4914543,6,18,3150,25,3881,remoteForwarding
52,8046,16436,8007,52,60,756,35,16,81422,986731,239137,11,98441,985772,258846,94027426,6,1110,8932014,919,55153,remoteForwarding
52,7959,16436,7887,52,59,756,35,15,80784,991492,237158,12,97215,990619,255581,95797141,6,1152,9169878,958,57325,remoteForwarding
52,7998,16436,8014,52,62,756,48,16,50734,713736,140935,12,60678,712794,151641,27244888,6,538,4303438,450,28077,remoteForwarding
52,7738,16436,7620,52,62,756,51,18,49932,703986,136042,11,58276,703322,144188,23019170,6,462,3575070,396,24837,remoteForwarding
52,8091,16436,7998,52,60,756,38,17,41498,516804,117625,11,50068,515778,126871,38552481,6,930,7524782,771,46641,remoteForwarding
52,7984,16436,7847,52,59,756,32,15,71813,975943,212627,12,86316,974795,228993,98314366,6,1370,10938654,1140,67845,remoteForwarding
52,168,692,210,52,151,756,196,44,286745,749674,267091,89,204771,749460,255531,6014436,6,19,3202,26,3933,remoteForwarding
52,8034,16436,7757,52,59,756,30,15,40201,506792,116077,11,48158,505965,124545,65206413,6,1623,13039202,1355,80273,remoteForwarding
52,8068,16436,8023,52,59,756,34,16,81029,986731,238273,11,98281,985772,258320,103316220,6,1230,9924174,1015,60721,remoteForwarding
52,7997,16436,7901,52,59,756,33,15,80481,991492,236388,12,96960,990619,254983,105831584,6,1281,10244858,1064,63461,remoteForwarding
52,8075,16436,8035,52,61,756,42,16,51213,742965,146919,12,61830,741890,158897,37283853,6,729,5886842,604,36997,remoteForwarding
52,7928,16436,7778,52,61,756,42,18,45883,703986,128608,11,54425,703322,137367,33036273,6,721,5716698,608,37109,remoteForwarding
52,8109,16436,7990,52,59,756,34,15,40781,516804,116487,11,49310,515778,125652,48571136,6,1192,9666998,986,59069,remoteForwarding
52,4672,16436,6736,52,97,756,134,41,182356,743864,279733,71,163748,743560,270723,8023711,6,45,210282,50,4877,remoteForwarding
52,8012,16436,7879,52,59,756,31,15,71382,975943,211827,12,86124,974795,228602,108430507,6,1520,12178854,1260,74805,remoteForwarding
52,8052,16436,7766,52,59,756,29,15,40724,506792,117950,10,48816,505965,126464,75421285,6,1853,14921274,1546,91309,remoteForwarding
52,8086,16436,8036,52,59,756,33,16,81651,986731,240486,11,99299,985772,261085,113876348,6,1350,10916334,1111,66289,remoteForwarding
52,8018,16436,7923,52,59,756,32,15,81188,991492,238862,12,98093,990619,258087,115664557,6,1391,11154338,1152,68565,remoteForwarding
52,8118,16436,8034,52,60,756,38,16,50278,805118,145533,12,60945,804167,157727,47111128,6,938,7615118,774,46845,remoteForwarding
52,8010,16436,7875,52,60,756,37,18,45523,703986,129252,11,54674,703322,138997,43247587,6,951,7618338,792,47781,remoteForwarding
52,8110,16436,7974,52,59,756,32,15,41309,516804,118885,11,49985,515778,128326,58783346,6,1424,11549366,1177,70105,remoteForwarding
52,7473,16436,7768,52,68,756,73,20,88245,859564,217460,14,99586,858374,227688,17826018,6,203,1517058,180,12405,remoteForwarding
52,7993,16436,7893,52,59,756,31,15,72763,975943,215174,12,87857,974795,232123,117552883,6,1616,12916918,1339,79569,remoteForwarding
52,7988,16436,7894,52,59,756,30,15,73335,996697,216331,12,88506,974795,233250,118510333,6,1617,12916970,1340,79621,remoteForwarding
52,168,692,210,52,151,756,196,43,349188,788047,325758,69,248999,787764,312193,7028900,6,19,3202,26,3933,remoteForwarding
52,8077,16436,7762,52,58,756,28,15,40583,506792,117622,10,48640,505965,126130,85509564,6,2108,17026646,1759,103633,remoteForwarding
52,186,692,283,52,59,73,9,91,99758,398609,199233,205,133003,398575,229991,399045,6,5,930,4,237,remoteForwarding
52,8094,16436,8020,52,59,756,32,16,81351,986731,239743,11,98695,985772,260048,123967043,6,1479,11971170,1220,72581,remoteForwarding
52,8019,16436,7918,52,59,756,31,15,80721,991492,237821,12,97548,990619,256979,125672677,6,1523,12213570,1261,74857,remoteForwarding
52,8145,16436,8036,52,60,756,35,15,50499,805118,148192,12,61529,804167,161049,57468609,6,1139,9277202,935,56177,remoteForwarding
52,8044,16436,7906,52,59,756,34,18,43963,703986,126085,11,53047,703322,135874,52888496,6,1204,9686166,998,59693,remoteForwarding
52,8141,16436,7983,52,59,756,30,15,40946,516804,118196,11,49725,515778,127843,68422277,6,1672,13612454,1377,81705,remoteForwarding
52,7833,16436,7913,52,64,756,57,20,77338,859564,207108,13,90942,858374,221053,27919439,6,362,2835886,308,19829,remoteForwarding
52,7977,16436,7901,52,59,756,30,15,81446,991492,238108,12,98132,990619,256750,135663965,6,1619,12915442,1345,79881,remoteForwarding
52,8098,16436,7805,52,58,756,26,15,40305,506792,117070,10,48501,505965,125831,95402833,6,2368,19176374,1968,115749,remoteForwarding
52,5737,16436,6934,52,83,756,109,28,131234,803447,264262,15,134643,803032,265308,10367546,6,80,459014,78,6477,remoteForwarding
52,8080,16436,8001,52,59,756,31,16,81541,986731,239420,11,98483,985772,258979,133951014,6,1598,12912206,1324,78661,remoteForwarding
52,8161,16436,8045,52,59,756,33,15,51153,810633,151530,12,62473,809180,164886,67471855,6,1320,10773782,1081,64633,remoteForwarding
52,8070,16436,7863,52,59,756,31,17,42927,703986,123690,11,51618,703322,132942,63232639,6,1474,11895390,1226,72845,remoteForwarding
52,8161,16436,7987,52,59,756,29,15,40558,516804,117387,11,49289,515778,126954,78765311,6,1943,15857778,1599,94545,remoteForwarding
52,7930,16436,7926,52,62,756,49,15,74954,859564,206930,11,89019,858374,221689,37477121,6,501,3973066,422,26429,remoteForwarding
52,8055,16436,8001,52,59,756,31,16,82302,986731,240390,11,99337,985772,259768,135574602,6,1603,12912498,1329,79049,remoteForwarding
52,162,692,206,52,147,756,184,43,358309,832462,317665,70,261840,793288,306550,6807887,6,20,3254,27,3985,remoteForwarding
52,168,692,210,52,151,756,196,41,372319,854288,325098,197,268068,814452,314206,6701753,6,19,3202,26,3933,remoteForwarding
52,8117,16436,7836,52,58,756,25,15,39330,506792,114655,10,47490,505965,123470,105287128,6,2678,21739694,2218,130237,remoteForwarding
52,7103,16436,6994,52,66,756,66,15,82960,803447,215319,12,91442,803032,223062,20574566,6,249,1768666,226,14941,remoteForwarding
52,171,692,234,52,162,756,245,42,275191,663593,313606,228,235876,659868,303154,1651160,6,7,1202,8,1301,remoteForwarding
52,8170,16436,8021,52,59,756,31,14,50950,810633,151433,12,62072,809180,164392,77342597,6,1519,12411378,1247,74225,remoteForwarding
52,8073,16436,7829,52,59,756,30,17,42880,703986,124593,11,51451,703322,133674,73112168,6,1706,13773854,1422,84141,remoteForwarding
52,8153,16436,7973,52,58,756,27,15,39294,516804,114267,11,47737,515778,123476,88649107,6,2257,18401978,1858,109501,remoteForwarding
52,8015,16436,7957,52,61,756,44,15,71843,859564,201881,11,85981,858374,217014,48063880,6,670,5370478,560,34421,remoteForwarding
52,8134,16436,7847,52,58,756,25,15,39059,506792,114048,10,47152,505965,122857,115381068,6,2955,24038626,2448,143541,remoteForwarding
52,7520,16436,7423,52,63,756,54,15,79085,902748,215314,12,90283,901679,226907,30606024,6,388,2917990,340,21541,remoteForwarding
52,6493,16436,8003,52,82,756,106,42,141270,886059,276762,70,141271,884106,275178,11442996,6,82,532462,82,6733,remoteForwarding
52,4803,16436,7446,52,99,756,136,17,214758,961777,327683,73,187342,955783,310860,8805112,6,42,201742,48,4773,remoteForwarding
52,8182,16436,8036,52,59,756,30,14,50515,830258,150792,12,61689,829067,163900,87290817,6,1729,14147706,1416,84021,remoteForwarding
52,8097,16436,7848,52,59,756,28,16,42409,703986,123570,11,51016,703322,132716,83207674,6,1963,15895042,1632,96309,remoteForwarding
52,8147,16436,7960,52,58,756,26,15,38890,516804,113389,11,47267,515778,122533,98742448,6,2540,20693846,2090,122909,remoteForwarding
52,8061,16436,7997,52,60,756,40,15,70470,859564,200320,11,85000,858374,216228,57715240,6,820,6610678,680,41381,remoteForwarding
52,8143,16436,7852,52,58,756,24,15,39696,513909,116228,10,47908,512880,125265,125519157,6,3163,25758754,2621,153545,remoteForwarding
52,7738,16436,7656,52,61,756,47,15,74486,957932,209897,12,87247,956814,223743,40744519,6,548,4240870,468,28965,remoteForwarding
52,7468,16436,8142,52,70,756,77,42,101331,993506,260066,70,114178,992542,272483,21059177,6,182,1359262,162,11373,remoteForwarding
52,7310,16436,8128,52,72,756,83,17,116982,995922,287478,73,130091,994950,299075,19438820,6,152,1111222,137,9929,remoteForwarding
52,8191,16436,8044,52,59,756,29,14,50259,830258,149913,12,61453,829067,163052,97403415,6,1939,15884082,1586,93869,remoteForwarding
52,8109,16436,7847,52,58,756,27,16,42953,703986,125455,11,51712,703322,134901,92823473,6,2162,17532830,1796,105797,remoteForwarding
52,8156,16436,7976,52,58,756,25,15,39561,516804,115773,11,48180,515778,125295,108358782,6,2740,22347446,2250,132189,remoteForwarding
52,8100,16436,8009,52,60,756,37,15,67292,859564,193751,11,81429,858374,209557,67830700,6,1009,8173450,834,50301,remoteForwarding
52,8151,16436,7872,52,58,756,24,15,40088,514817,117576,10,48486,513753,126885,135179394,6,3373,27495034,2789,163289,remoteForwarding
52,7840,16436,7760,52,61,756,43,15,75099,957932,215319,12,89040,956814,230786,50842374,6,678,5315710,572,34997,remoteForwarding
52,7769,16436,8161,52,65,756,63,42,97984,993506,265915,70,114726,992542,283705,31241685,6,292,2268742,250,16477,remoteForwarding
52,7712,16436,8158,52,66,756,66,17,102794,995922,276448,73,120017,994950,294343,29534735,6,262,2020702,225,15033,remoteForwarding
52,8199,16436,8044,52,59,756,28,14,49833,830258,148638,12,60992,829067,161754,107590105,6,2160,17711526,1765,104233,remoteForwarding
52,8129,16436,7860,52,58,756,26,16,43245,703986,126552,11,52130,703322,136247,103009901,6,2383,19372754,1977,116265,remoteForwarding
52,8156,16436,7973,52,58,756,25,15,40047,517867,117436,11,48781,516761,127119,118539989,6,2961,24150746,2431,142657,remoteForwarding
52,8116,16436,8013,52,59,756,35,15,66312,881467,192796,11,80400,880246,208722,77586250,6,1171,9504818,966,57933,remoteForwarding
52,8158,16436,7890,52,58,756,23,15,40445,518311,118785,10,49014,517234,128344,145279542,6,3593,29313994,2965,173497,remoteForwarding
52,7908,16436,7812,52,60,756,40,15,75068,959694,217462,12,89373,958888,233616,60505587,6,807,6382354,678,41133,remoteForwarding
52,7906,16436,8166,52,63,756,55,42,93997,993506,264247,70,112075,992542,284423,41340848,6,402,3178222,338,21581,remoteForwarding
52,7866,16436,8165,52,64,756,57,17,99680,995922,275265,73,118566,994950,295717,38699394,6,362,2847502,305,19673,remoteForwarding
52,8206,16436,8056,52,58,756,27,14,49469,830258,147496,12,60663,829067,160656,117687962,6,2380,19530486,1941,114441,remoteForwarding
52,8139,16436,7875,52,58,756,26,15,43517,703986,127428,11,52581,703322,137395,113103114,6,2600,21162982,2152,126421,remoteForwarding
52,8164,16436,7958,52,58,756,24,15,40491,517867,118774,11,49250,516761,128448,128641179,6,3178,25946126,2613,153177,remoteForwarding
52,8132,16436,8012,52,59,756,33,15,65853,883680,192729,11,79956,882826,208728,88112542,6,1339,10889938,1103,65873,remoteForwarding
52,8164,16436,7907,52,58,756,23,15,40733,518311,119737,10,49451,517234,129508,155277811,6,3813,31132954,3141,183705,remoteForwarding
52,7955,16436,7860,52,60,756,38,15,76139,959694,222122,12,91209,958888,239391,70505115,6,927,7374514,774,46701,remoteForwarding
52,7983,16436,8168,52,62,756,49,42,93326,993506,265477,70,112399,992542,287109,51340224,6,512,4087702,426,26685,remoteForwarding
52,7959,16436,8167,52,63,756,51,17,97756,995922,274444,73,117616,994950,296479,48763609,6,472,3756982,393,24777,remoteForwarding
52,8209,16436,8053,52,58,756,26,14,49155,830258,146413,12,60323,829067,159497,127705067,6,2599,21337346,2118,124701,remoteForwarding
52,8142,16436,7861,52,58,756,25,15,43684,703986,127958,11,52743,703322,137927,123103809,6,2819,22954562,2335,136993,remoteForwarding
52,8171,16436,7972,52,58,756,24,14,40812,517867,119857,11,49727,516761,129764,138639707,6,3398,27765086,2789,163385,remoteForwarding
52,8146,16436,8028,52,59,756,32,15,65360,883680,192385,11,79587,882826,208702,97256442,6,1489,12130138,1223,72833,remoteForwarding
52,8170,16436,7922,52,58,756,23,15,40910,518311,120302,10,49747,517234,130238,165359905,6,4043,33034594,3325,194377,remoteForwarding
52,7972,16436,7881,52,60,756,36,15,77291,967466,226162,12,92875,958888,243994,80151276,6,1038,8275902,864,51909,remoteForwarding
52,8008,16436,8168,52,61,756,45,42,92023,993506,264101,70,111918,992542,286664,60986444,6,624,4997286,514,31789,remoteForwarding
52,8022,16436,8168,52,62,756,46,17,95692,995922,271564,73,116020,994950,294455,59280706,6,592,4749142,489,30345,remoteForwarding
52,8214,16436,8062,52,58,756,25,14,48852,830258,145253,12,60001,829067,158290,137764472,6,2821,23172842,2297,135113,remoteForwarding
52,8156,16436,7854,52,58,756,24,15,43755,703986,128094,11,52811,703322,138052,133191144,6,3045,24836378,2523,147873,remoteForwarding
52,8177,16436,7985,52,58,756,23,14,41004,517867,120460,11,50041,516761,130544,148722567,6,3628,29666726,2973,174057,remoteForwarding
52,8156,16436,8039,52,59,756,31,15,66607,883680,196993,11,81275,882826,213982,107770788,6,1619,13204978,1327,78865,remoteForwarding
52,8175,16436,7935,52,58,756,22,15,41143,519229,121064,10,50100,517997,131166,175352526,6,4263,34853554,3501,204585,remoteForwarding
52,8012,16436,7897,52,59,756,34,15,77819,967466,228218,12,93673,958888,246413,90582137,6,1165,9334538,968,57941,remoteForwarding
52,8047,16436,8168,52,61,756,42,42,91789,993506,264780,70,112091,992542,288001,70938547,6,734,5906766,602,36893,remoteForwarding
52,8060,16436,8169,52,61,756,43,17,93596,995922,269203,73,114057,994950,292655,69272818,6,702,5658622,577,35449,remoteForwarding
52,8221,16436,8057,52,58,756,25,14,48541,830258,144401,12,59629,829067,157347,147761894,6,3045,25033402,2479,145633,remoteForwarding
52,8159,16436,7864,52,58,756,24,15,43852,703986,128455,11,52989,703322,138520,143177416,6,3266,26647630,2703,158289,remoteForwarding
52,8175,16436,7973,52,58,756,23,14,41246,519469,121237,11,50306,518565,131353,158716616,6,3849,31466410,3156,184629,remoteForwarding
52,8166,16436,8039,52,59,756,30,15,66241,883680,196613,11,80873,882826,213639,117751697,6,1778,14519710,1457,86393,remoteForwarding
52,8176,16436,7925,52,58,756,22,15,41431,519229,121886,10,50361,517997,131946,185531446,6,4479,36624066,3685,215209,remoteForwarding
52,8041,16436,7918,52,59,756,33,15,77474,967466,228226,12,93504,958888,246719,100330153,6,1296,10421814,1074,64077,remoteForwarding
52,8066,16436,8168,52,60,756,40,42,91924,1013839,266160,70,112730,992542,289912,81240349,6,845,6816298,690,41997,remoteForwarding
52,8088,16436,8169,52,60,756,40,17,93453,995922,269960,73,114274,994950,293967,79453014,6,812,6568102,665,40553,remoteForwarding
52,8224,16436,8064,52,58,756,24,14,48394,830258,143924,12,59514,829067,156914,157474720,6,3255,26769682,2647,155377,remoteForwarding
52,8158,16436,7870,52,58,756,24,15,43977,703986,128861,11,53167,703322,138991,152910648,6,3478,28376494,2877,168345,remoteForwarding
52,8175,16436,7972,52,58,756,23,14,41489,519469,122010,11,50615,518565,132174,168449500,6,4061,33199274,3329,194633,remoteForwarding
